ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Карманович Сергей Иванович,03-002-03-04,судья,назначен,,лет,5
Карманович Сергей Иванович,06-003-03-01,судья,освобожден,,,
Клеймюк Юрий Евгеньевич,03-014-03-01,председатель,назначен,,бессрочно,
Костюкевич Аксана Анатольевна,03-002-03-03,судья,назначен,,лет,5
Крикун Юрий Васильевич,03-013-03-01,судья,назначен,,лет,5
Мазай Дмитрий Иванович,03-014-03-01,судья,назначен,,лет,5
Маныкина Наталья Александровна,03-002-03-04,судья,назначен,на время нахождения в социальном отпуске Звонко Ирины Ивановны,на период,
Мищенко Юлия Игоревна,03-014-03-01,судья,назначен,,лет,5
Мищенко Юлия Игоревна,03-017-03-01,удья,освобожден,,,
Седько Людмила Васильевна,03-020-03-01,судья,назначен,,лет,5
Скорин Константин Михайлович,03-001-03-01,судья,назначен,на время нахождения в социальном отпуске Малой Елены Анатольевны,на период,
Сусло Андрей Сергеевич,03-001-03-01,судья,назначен,,лет,5
Белявский Сергей Чеславович,04-000-03-02,судья,назначен,,лет,5
Валдайцев Денис Станиславович,04-000-03-02,заместитель председателя,назначен,,бессрочно,
Сергей Казимир Казимирович,04-002-03-01,судья,назначен,,лет,5
Шпак Валерий Иосифович,04-002-03-02,судья,назначен,,лет,5
Ахметова Елена Николаевна,05-006-03-01,судья,назначен,,лет,5
Бакунович Ирина Анатольевна,05-008-03-01,судья,назначен,,лет,5
Буфтяк Ольга Николаевна,05-005-03-01,судья,назначен,,лет,5
Герасимович Сергей Степанович,05-005-03-01,судья,назначен,,лет,5
Геращенко Надежда Алексеевна,05-001-03-01,судья,назначен,,лет,5
Горшкова Юлия Вячеславовна,05-020-03-01,судья,назначен,,лет,5
Демашкевич Анна Федоровна,05-014-03-01,судья,назначен,,лет,5
Люцко Татьяна Федоровна,05-018-03-01,судья,назначен,,лет,5
Минич Алексей Николаевич,05-001-03-01,судья,назначен,,лет,5
Симахин Юрий Михайлович,05-000-03-02,судья,назначен,,лет,5
Скриган Юрий Валентинович,05-018-03-01,судья,назначен,,лет,5
Староказников Александр Юрьевич,05-001-03-01,судья,назначен,,лет,5
Шейко Инна Валерьевна,05-008-03-01,судья,назначен,,лет,5
Янович Зинаида Николаевна,05-000-03-02,судья,назначен,,лет,5 
Гашпар Татьяна Валентиновна,06-000-03-02,заместитель председателя,назначен,,бессрочно,
Дудаль Антон Геннадьевич,06-003-03-01,судья,назначен,,лет,5
Ковалев Сергей Николаевич,06-000-03-02,судья и председатель,назначен,,лет,5
Ковалев Сергей Николаевич,02-000-03-02,судья и заместитель председателя,освобожден,,,
Королев Сергей Алексеевич,06-000-03-01,судья,назначен,,бессрочно,
Огородникова Екатерина Геннадьевна,06-000-03-02,судья,назначен,,лет,5
Сафонова Вероника Олеговна,06-003-03-01,судья,назначен,,лет,5
Секретарева Татьяна Анатольевна,06-017-03-01,судья,назначен,,лет,5
Селедцова Елена Викторовна,06-002-03-02,заместитель председателя,назначен,,бессрочно,
Сосновский Дмитрий Иванович,06-015-03-01,судья,назначен,,лет,5
Шепетова Виктория Владимировна,06-002-03-02,судья,назначен,,лет,5
Ярмошевич Елена Сергеевна,06-003-03-01,судья,назначен,,лет,5
Басалыга Татьяна Александровна,07-005-03-01,судья,назначен,на время нахождения в социальном отпуске Волчковой Марианны Леонидовны,на период,
Бескишкий Артем Александрович,07-007-03-01,судья,назначен,,лет,5
Бондаренко Сергей Владимирович,05-002-03-01,судья,назначен,,лет,5
Бондаренко Сергей Владимирович,07-006-03-01,судья,освобожден,,,
Бролишс Ирена Язеповна,07-002-03-01,судья и заместитель председателя,назначен,,лет,5
Драчева Наталья Ивановна,07-007-03-01,судья,назначен,,лет,5
Драчева Наталья Ивановна,07-008-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Бушевой Алены Войтеховны,,
Козлова Марина Владимировна,07-009-03-01,судья,назначен,,лет,5
Липневич Николай Николаевич,07-008-03-01,судья,назначен,,лет,5
Макаревич Светлана Юрьевна,07-004-03-01,судья,назначен,,бессрочно,
Навроцкий Евгений Игоревич,07-006-03-01,судья,назначен,,лет,5
Плотников Андрей Владимирович,05-002-03-02,заместитель председателя,назначен,,бессрочно,
Сакович Алексей Сергеевич,05-002-03-02,судья,назначен,,лет,5
Сергей Александр Леонидович,07-004-03-01,судья,назначен,,лет,5
Солопан Светлана Александровна,07-007-03-01,судья,назначен,,лет,5
Фальковская Татьяна Николаевна,07-003-03-01,судья и председатель,назначен,,бессрочно,
Фальковская Татьяна Николаевна,05-002-03-01,судья,освобожден,,,
Швед Светлана Михайловна,05-002-03-02,судья,назначен,,лет,5
Шумская Татьяна Ивановна,07-008-03-01,судья,назначен,,лет,5 
Давыдов Владимир Александрович,07-000-00-02,судья,назначен,,бессрочно,
Давыдов Владимир Александрович,Белорусский военный суд,судья и председатель,освобожден,,,
Грушко Андрей Вацлавович,01-002-03-02,судья,назначен,,лет,5 
Грушко Андрей Вацлавович,Витебский межгарнизонный военный суд,судья,освобожден,,,
Касперович Эдуард Валерьевич,01-000-03-01,судья и заместитель председателя,назначен,,бессрочно,
Касперович Эдуард Валерьевич,Минский межгарнизонный военный суд,судья и председатель,освобожден,,,
Фоменко Анатолий Григорьевич,02-000-03-01,судья и заместитель председателя,назначен,,бессрочно,
Фоменко Анатолий Григорьевич,Витебский межгарнизонный военный суд,судья и председатель,освобожден,,,
Бубенчик Дмитрий Витальевич,04-002-03-01,судья,назначен,,лет,5
Бубенчик Дмитрий Витальевич,Гродненский межгарнизонный военный суд,судья,освобожден,,,
Ермак Игорь Анатольевич,04-000-03-01,судья,назначен,,лет,5
Ермак Игорь Анатольевич,Белорусский военный суд,судья,освобожден,,,
Тимофеевич Валерий Иванович,04-000-03-01,судья и заместитель председателя,назначен,,бессрочно,
Тимофеевич Валерий Иванович,Гродненский межгарнизонный военный суд,судья и председатель,освобожден,,,
Лапеко Олег Игоревич,05-000-03-01,судья,назначен,,лет,5
Лапеко Олег Игоревич,Бобруйский межгарнизонный военный суд,судья,освобожден,,, 
Панада Александр Петрович,05-000-03-02,судья,назначен,,бессрочно,
Панада Александр Петрович,Белорусский военный суд,судья,освобожден,,,
Рутковский Юрий Иванович,06-000-03-01,судья,назначен,,бессрочно,
Рутковский Юрий Иванович,Бобруйский межгарнизонный военный суд,судья и председатель,освобожден,,,
Григорович Владимир Владимирович,05-002-03-01,судья и заместитель председателя,назначен,,бессрочно,
Григорович Владимир Владимирович,Белорусский военный суд,судья и заместитель председателя,освобожден,,,
Любовицкий Игорь Вячеславович,05-002-03-01,судья,назначен,,лет,5
Любовицкий Игорь Вячеславович,Борисовский межгарнизонный военный суд,судья,освобожден,,, 
Орлов Петр Александрович,05-002-03-01,судья,назначен,,бессрочно,
Орлов Петр Александрович,Белорусский военный суд,судья,освобожден,,,
Петраш Александр Александрович,07-003-03-01,судья,назначен,,лет,5
Петраш Александр Александрович,Минский межгарнизонный военный суд,судья,освобожден,,,
Антошук Иван Маркович,03-014-03-01,судья и заместитель председателя,освобожден,в связи с совершением проступка, несовместимого с нахождением на государственной службе ,,
Билибуха Игорь Иванович,Брестский межгарнизонный военный суд,судья и председатель,освобожден,выход в отставку,,
Богуславский Виктор Валерианович,06-000-03-02,судья и председатель,освобожден,выход в отставку,,
Брагин Александр Владимирович,05-002-03-02,судья,освобожден,выход в отставку,,
Бровко Наталья Александровна,02-002-03-03,судья,освобожден,по собственному желанию,,
Власов Сергей Алексеевич,03-002-03-03,судья,освобожден,по собственному желанию,,
Голубович Наталья Анатольевна,06-000-03-02,судья,освобожден,по собственному желанию,,
Голубовича Евгений Леонидович,Гродненский межгарнизонный военный суд,судья,освобожден,перевод на другую работу,,
Дворак Федор Константинович,07-000-00-02,судья,освобожден,выход в отставку,,
Згоник Дмитрий Алексеевич,02-012-03-01,судья,освобожден,истечение срока полномочий,,
Купрацевич Виктор Викторович,03-002-03-03,судья и заместитель председателя,освобожден,по собственному желанию,,
Лавкова Инна Евгеньевна,07-007-03-01,судья,освобожден,истечение срока полномочий,,
Лаппо Людмила Ивановна,07-008-03-01,судья,освобожден,выход в отставку,,
Лухверчик Елена Николаевна,07-007-03-01,судья,освобожден,в связи с систематическими дисциплинарными нарушениями,,
Телица Лидия Федоровна,07-003-03-01,заместитель председателя,освобожден,истечение срока полномочий,,
Телица Лидия Федоровна,07-003-03-01,судья,оставлен в должности,,,
Трубач Раиса Владимировна,05-000-03-01,судья,освобожден,выход в отставку,,
Умаров Магомед Хайбулаевич,06-002-03-02,судья и заместитель председателя,освобожден,в связи с вступлением в законную силу обвинительного приговора,,
Урбанович Татьяна Николаевна,01-002-03-02,судья,освобожден,истечение срока полномочий,,
Чертович Виктор Петрович,07-000-00-02,судья,освобожден,выход в отставку,,
Шамехин Алексей Васильевич,03-000-03-01,судья,освобожден,по собственному желанию,,
Шевструк Сергей Владимирович,03-002-03-03,судья,освобожден,по собственному желанию,,
Федоровичев Юрий Александрович,05-008-03-01,судья,освобожден,выход в отставку,,
Андрейчук Николай Николаевич,Брестский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Карпук Андрей Юрьевич,Минский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Кондратьев Сергей Вадимович,07-000-00-02,заместитель председателя,освобожден,,,
Кондратьев Сергей Вадимович,07-000-00-02,судья,оставлен в должности,,,
Малевич Денис Анатольевич,Минский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Маручек Сергей Михайлович,Брестский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Подольский Василий Борисович,Бобруйский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Рутковский Игорь Иванович,Борисовский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Стальчинский Александр Иванович,Бобруйский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Трикоза Владислав Васильевич,Минский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Филиппов Михаил Николаевич,Борисовский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Царенко Александр Евгеньевич,Минский межгарнизонный военный суд,судья,освобожден,отказ от перевода в другой суд в связи с ликвидацией суда,,
Колесникова Людмила Анатольевна,07-000-00-02,судья,включить,состав президиума,,бессрочно,
Рябцев Виктор Николаевич,07-000-00-02,судья,включить,состав президиума,,бессрочно,
Филипчик Римма Ивановна,07-000-00-02,судья,включить,состав президиума,,бессрочно,
Чертович Виктор Петрович,07-000-00-02,судья,исключить,состав президиума,,




