ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Березнев Михаил Геннадьевич,02-014-03-01,судья,освобожден,истечение срока полномочий,,
Богуш Людмила Евгеньевна,хозяйственный суд Могилевской области,судья,освобожден,выход в отставку,,
Ващилин Виталий Александрович,03-020-03-01,судья,освобожден,вступление в силу обвинительного приговора,,
Верещагина Галина Эдуардовна,05-000-03-01,судья,освобожден,выход в отставку,,
Войнило Николай Николаевич,05-000-03-01,судья,освобожден,выход в отставку,,
Германович Игорь Михайлович,07-002-03-01,судья,освобожден,по собственному желанию,,
Гуз Владимир Сергеевич,06-004-03-01,судья и председатель,освобожден,выход в отставку,,
Дегиль София Васильевна,01-012-03-01,судья и председатель,освобожден,выход в отставку,,
Деревянко Наталья Васильевна,02-015-03-01,судья,освобожден,истечение срока полномочий,,
Жуковец Денис Александрович,хозяйственный суд г.Минска,судья,освобожден,по собственному желанию,,
Липская Татьяна Владимировна,02-001-03-01,судья,освобожден,выход в отставку,,
Луканский Арнольд Анатольевич,06-003-03-01,судья,освобожден,вступление в силу обвинительного приговора,,
Лукша Галина Георгиевна,06-016-03-01,председатель,освобожден,истечение срока полномочий,,
Лукша Галина Георгиевна,06-016-03-01,судья,оставлен в должности,
Люштык Сергей Анатольевич,07-006-03-01,судья,освобожден,истечение срока полномочий,,
Навитанюк Владимир Александрович,06-000-03-01,судья,освобожден,выход в отставку,,
Реляво Оксана Анатольевна,07-007-03-01,судья,освобожден,по собственному желанию,,
Руденкова Ирина Сергеевна,05-014-03-01,судья,освобожден,выход в отставку,,
Рухлевич Лилия Борисовна,05-017-03-01,судья и заместитель председателя,освобожден,выход в отставку,,
Сапронова Мария Ивановна,03-006-03-01,судья и председатель,освобожден,выход в отставку,,
Старовойтова Валентина Анатольевна,хозяйственный суд Могилевской области,судья,освобожден,выход в отставку,,
Стаховец Федор Владимирович,01-018-03-01,председатель,освобожден,истечение срока полномочий,,
Стаховец Федор Владимирович,01-018-03-01,судья,оставлен в должности,
Степанов Владимир Анатольевич,02-015-03-01,судья,освобожден,истечение срока полномочий,,
Терехова Елена Михайловна,02-001-03-01,заместитель председателя,освобожден,истечение срока полномочий,,	
Терехова Елена Михайловна,02-001-03-01,судья,оставлен в должности,
Конев Сергей Анатольевич,06-000-03-01,судья,включить,состав президиума,,бессрочно,,
Паутов Александр Михайлович,Белорусский военный суд,судья,исключить,состав президиума,,





































