ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Котишова Александра Александровна,05-001-03-01,судья,освобожден,,,
Гурьева Елена Александровна,05-001-03-01,судья и заместитель председателя,назначен,,лет,5
Майхерская Александра Александровна,05-018-03-01,судья,назначен,,лет,5
Буравцов Александр Иванович,05-020-03-01,заместитель председателя,назначен,,бессрочно,
Зыблюк Оксана Сергеевна,05-020-03-01,судья,назначен,,лет,5
Сарахман Оксана Дмитриевна,05-020-03-01,судья,назначен,,лет,5
Сарахман Оксана Дмитриевна,05-012-03-01,судья,освобожден,,,
Микулич Любовь Сергеевна,05-012-03-01,судья,назначен,,лет,5
Микулич Любовь Сергеевна,05-005-03-01,судья,освобожден,,лет,5
Гаврилюк Надежда Ивановна,05-017-03-01,судья,назначен,,лет,5
Лиморова Анна Сергеевна,05-017-03-01,судья,назначен,,лет,5
Барейко Денис Васильевич,05-014-03-01,судья,назначен,на время нахождения в социальном отпуске Кажуро Анны Федоровны,на период,
Голец Татьяна Геннадьевна,05-014-03-01,судья,назначен,,лет,5
Кохановская Инна Валерьевна,05-014-03-01,судья,назначен,,лет,5
Трепашко Татьяна Васильевна,05-003-03-01,судья,назначен,,лет,5
Лихач Андрей Андреевич,04-000-03-01,судья и заместитель председателя,назначен,,бессрочно,
Лабоцкий Виталий Николаевич,04-002-03-02,судья,назначен,,лет,5
Степанова Наталия Викторовна,04-007-03-01,судья,назначен,,бессрочно,
Жук Люция Казимировна,04-007-03-01,судья и председатель суда,назначен,,бессрочно,
Жук Люция Казимировна,04-002-03-02,судья,освобожден,,,
Ластовский Иван Стефанович,04-005-03-01,судья и председатель суда,назначен,,лет,5
Глотько Рита Иосифовна,04-005-03-01,судья,назначен,,бессрочно,
Манько Сергей Александрович,04-016-03-01,судья,назначен,,лет,5
Манько Сергей Александрович,04-008-03-01,судья,освобожден,,,
Михневич Людмила Эдвардовна,04-017-03-01,судья,назначен,,лет,5
Королевич Анна Витольдовна,04-004-03-01,судья,назначен,,лет,5
Королевич Анна Витольдовна,04-007-03-01,судья,освобожден,,,
Радюк Владимир Владимирович,04-008-03-01,судья,назначен,,лет,5
Радюк Владимир Владимирович,04-002-03-02,судья,освобожден,,,
Тарас Екатерина Фёдоровна,04-012-03-01,судья,назначен,на время нахождения в социальном отпуске Рекун Людмилы Тадеушевны,на период,
Лагунович Андрей Александрович,03-002-03-03,судья,назначен,,лет,5
Зинчук Александр Александрович,03-002-03-02,судья,назначен,,лет,5
Бобырев Вадим Сергеевич,03-018-03-01,судья,назначен,,лет,5
Змушко Игорь Васильевич,03-009-03-01,судья,назначен,,лет,5
Загвоздина Галина Владимировна,03-010-03-01,судья и заместитель председателя суда,назначен,,бессрочно,
Имполитова Ольга Владимировна,03-002-03-01,судья,назначен,,лет,5
Атрахимович Николай Александрович,02-002-03-02,судья,назначен,,лет,5
Шидловский Андрей Егоровия,02-002-03-03,судья,назначен,,лет,5
Балико Ольга Владимировна,02-003-03-01,судья,назначен,,лет,5
Картузова Ирина Викторовна,02-014-03-01,судья,назначен,,лет,5
Картузова Ирина Викторовна,02-014-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Хаткевич Юлии Анатольевны,,
Яскевич Ирина Вячеславовна,02-013-03-01,судья и председатель суда,назначен,,лет,5
Яскевич Ирина Вячеславовна,02-006-03-01,судья,освобожден,,,
Григорьева Наталья Евгеньевна,02-022-03-01,судья и председатель суда,назначен,,бессрочно,
Григорьева Наталья Евгеньевна,02-013-03-01,судья и председатель суда,освобожден,,,
Корец Иван Степанович,01-015-03-01,судья и председатель суда,назначен,,лет,5
Лубник Ольга Владимировна,01-015-03-01,судья,назначен,,лет,5
Малейчук Александр Петрович,01-015-03-01,судья и заместитель председателя,назначен,,лет,5
Мельник Евгения Викторовна,01-015-03-01,судья,назначен,,лет,5
Рудина Людмила Валентиновна,01-005-03-01,судья,назначен,,лет,5
Кирилович Александр Иванович,01-009-03-01,судья,назначен,,бессрочно,
Горгадзе Татьяна Анатольевна,01-002-03-02,судья,назначен,,лет,5
Прокопчук Татьяна Станиславовна,01-002-03-02,судья,назначен,,лет,5
Ховалкина Ольга Геннадьевна,01-002-03-02,судья,назначен,,лет,5
Левчук Виктория Викторовна,01-011-03-01,судья,назначен,,лет,5
Романюк Ольга Вячеславовна,01-003-03-01,судья,назначен,,лет,5
Аврусевич Василий Степанович,01-010-03-01,судья и председатель,назначен,,бессрочно,
Жерко Татьяна Ивановна,01-013-03-01,судья и председатель суда,назначен,,лет,5
Будник Наталья Викторовна,01-013-03-01,судья,назначен,,бессрочно,
Ромашко Екатерина Анатольевна,01-001-03-01,судья,назначен,на время нахождения в социальном отпуске Суходольской Ольги Николаевны,на период,
Любовицкий Игорь Вячеславович,07-000-00-02,судья,назначен,,бессрочно,
Любовицкий Игорь Вячеславович,05-002-03-01,судья,освобожден,,,
Анискевич Руслан Геннадьевич,07-000-00-02,судья,освобожден,выход в отставку,,
Будник Наталья Викторовна,01-013-03-01,судья и председатель суда,освобожден,истечение срока полномочий,,
Будник Наталья Викторовна,01-013-03-01,судья,оставлен в должности судьи,,,
Глотько Рита Иосифовна,04-005-03-01,судья и председатель суда,освобожден,истечение срока полномочий,,
Глотько Рита Иосифовна,04-005-03-01,судья,оставлен в должности судьи,,,
Исаева Людмила Петровна,04-003-03-01,судья,освобожден,выход в отставку,,
Кирилович Александр Иванович,01-010-03-01,судья,освобожден,истечение срока полномочий,,
Кирилович Александр Иванович,01-010-03-01,судья,оставлен в должности судьи,,,
Корнов Владимир Владимирович,05-000-03-01,судья,освобожден,выход в отставку,,
Кравченко Ольга Викторовна,07-003-03-01,судья,освобожден,истечение срока полномочий,,
Кривов Андрей Валерьевич,05-022-03-01,судья,освобожден,по собственному желанию,,
Кропивко Алла Львовна,05-002-03-01,судья,освобожден,выход в отставку,,
Кулеш Виталий Эдвардович,04-000-03-01,заместитель председателя,освобожден,истечение срока полномочий,,
Кулеш Виталий Эдвардович,04-000-03-01,судья,оставлен в должности судьи,,,
Левкович Алексей Михайлович,05-000-03-01,заместитель председателя,освобожден,истечение срока полномочий,,
Левкович Алексей Михайлович,05-000-03-01,судья,оставлен в должности судьи,,,
Лобачевская Раиса Ивановна,01-002-03-02,судья,освобожден,выход в отставку,,
Малая Елена Анатольевна,03-001-03-01,судья,освобожден,по собственному желанию,,
Михаленко Светлана Валентиновна,01-007-03-01,судья,освобожден,выход в отставку,,
Михасева Валентина Алексеевна,02-002-03-02,судья,освобожден,выход в отставку,,
Пацко Алексей Васильевич,01-015-03-01,судья,освобожден,истечение срока полномочий,,
Репихо Николай Викторович,01-017-03-01,судья,освобожден,выход в отставку,,
Степанова Наталия Викторовна,04-007-03-01,судья и председатель,освобожден,истечение срока полномочий,,
Степанова Наталия Викторовна,04-007-03-01,судья,оставлен в должности судьи,,,
Степурко Владимир Михайлович,05-002-03-01,судья,освобожден,выход в отставку,,
Феоктистова Татьяна Николаевна,01-000-03-01,судья,освобожден,выход в отставку,,
Фроленкова Лариса Андреевна,05-000-03-01,судья,освобожден,выход в отставку,,
Шумская Татьяна Ивановна,07-008-03-01,судья,освобожден,выход в отставку,,
Щадинская Раиса Михайловна,02-014-03-01,судья,освобожден,выход в отставку,,
Южик Инесса Михайловна,05-014-03-01,судья,освобожден,выход в отставку,,
Федорович Ирина Сергеевна,03-017-03-01,судья,назначен,,лет,5
Николаев Сергей Вячеславович,05-002-03-01,первый заместитель председателя,назначен,,бессрочно,
Николаев Сергей Вячеславович,05-002-03-01,заместитель председателя,освобожден,,
Лихач Андрей Андреевич,04-000-03-01,заместитель председателя,включить,состав президиума,бессрочно,
Кулеш Виталий Эдвардович,04-000-03-01,заместитель председателя,исключить,состав президиума,,
Гончар Светлана Валерьевна,05-000-03-01,заместитель председателя,включить,состав президиума,бессрочно,
Левкович Алексей Михайлович,05-000-03-01,заместитель председателя,исключить,состав президиума,, 
Николаев Сергей Вячеславович,05-002-03-01,первый заместитель председателя суда,включить,состав президиума,бессрочно,
Ромашевская Ольга Анатольевна,05-002-03-01, заместитель председателя,включить,состав президиума,бессрочно,
Хрипач Сергей Федорович,05-002-03-01,судья,включить,состав президиума,бессрочно,
Цыкала Дмитрий Юрьевич,05-002-03-01,судья,включить,состав президиума,бессрочно,
Степурко Владимир Михайлович,05-002-03-01,судья,исключить,состав президиума,,
Любовицкий Игорь Вячеславович,05-002-03-01,судья,исключить,состав президиума,,
