ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Пискунов Александр Евгеньевич,03-002-03-04,судья и заместитель председателя,освобожден,,,
Костюкевич Оксана Анатольевна,03-002-03-03,судья,назначен,,лет,5
Ковбеня Виталий Александрович,03-002-03-03,,назначен,,лет,5
Осипова Олеся Владимировна,03-002-03-04,судья,назначен,,лет,5
Козачек Виктор Адамович,03-002-03-04,заместитель председателя,назначен,,бессрочно,
Иванютенко Станислав Владимирович,03-018-03-01,судья,назначен,,лет,5
Федосова Ольга Сергеевна,03-001-03-01,судья,назначен,,лет,5
Корнеевец Евгений Сергеевич,03-007-03-01,судья и председатель,назначен,,лет,5
Корнеевец Евгений Сергеевич,03-017-03-01,судья,освобожден,,,
Хлыщенков Алексей Анатольевич,03-002-03-01,судья,назначен,,лет,5
Третьякова Наталья Михайловна,02-001-03-01,судья,назначен,,лет,5
Носова Александра Александровна,02-001-03-01,судья и заместитель председателя,назначен,,лет,5
Лобацкая Татьяна Владимировна,02-001-03-01,судья,назначен,,лет,5
Гуреев Анатолий Валерьевич,02-000-03-02,судья,назначен,,бессрочно,
Дегтярева Татьяна Валерьевна,02-000-03-01,судья,назначен,бессрочно,
Дегтярева Татьяна Валерьевна,02-001-03-01,судья и заместитель председателя,освобожден,,,
Буракова Юлия Михайловна,02-000-03-02,судья,назначен,,лет,5
Буракова Юлия Михайловна,02-002-03-03,судья,освобожден,,,
Будревич Сергей Валерьевич,02-002-03-02,судья,назначен,,лет,5
Абрамова Светлана Анатольевна,02-002-03-03,судья,назначен,,лет,5
Савицкая Елена Николаевна,02-002-03-03,судья,назначен,,лет,5
Колосовская Юлия Михайловна,02-015-03-01,судья,назначен,,лет,5
Санкович Наталия Сергеевна,02-015-03-01,судья,назначен,,лет,5
Мишуто Оксана Николаевна,02-015-03-01,судья,назначен,,лет,5
Гавро Светлана Владимировна,02-003-03-01,судья,назначен,,лет,5
Верташонок Елена Эдуардовна,02-003-03-01,председатель,назначен,,бессрочно,
Верташонок Елена Эдуардовна,02-003-03-01,заместитель председателя,освобожден,,,
Лапко Виталий Олесевич,02-003-03-01,судья и заместитель председателя,назначен,,лет,5
Лапко Виталий Олесевич,02-015-03-01,судья,освобожден,,,
Папкова Анна Сергеевна,02-021-03-01,судья,назначен,,лет,5
Папкова Анна Сергеевна,02-021-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Кручининой Ирины Алексеевны,,
Заруба Татьяна Николаевна,02-021-03-01,судья и председатель,назначен,,бессрочно,
Драгунов Николай Александрович,02-014-03-01,судья и заместитель председателя,назначен,,лет,5
Дранькова Олеся Анатольевна,02-014-03-01,судья,назначен,,лет,5
Парохонько Наталья Васильевна,02-014-03-01,судья,назначен,,лет,5
Серговицкая Юлия Валерьевна,02-014-03-01,судья,назначен,,лет,5
Конащенко Людмила Михайловна,02-014-03-01,судья,назначен,,бессрочно,
Кузьмичёнок Светлана Анатольевна,02-014-03-01,судья,назначен,,лет,5
Гущин Антон Иванович,01-000-03-01,судья и председатель,назначен,,лет,5
Гущин Антон Иванович,01-012-03-01,судья и председатель,освобожден,,,
Мозоль Вадим Иванович,01-017-03-01,судья и председатель,назначен,,лет,5
Мозоль Вадим Иванович,01-005-03-01,судья и председатель,освобожден,,,
Коберская Татьяна Александровна,01-012-03-01,судья и заместитель председателя,назначен,,лет,5
Зданович Вадим Святославович,01-012-03-01,судья и председатель,назначен,,бессрочно,
Зданович Вадим Святославович,01-000-03-01,судья,освобожден,,,
Вакульчик Наталья Ивановна,01-005-03-01,судья и председатель,назначен,,лет,5
Шкель Оксана Петровна,01-011-03-01,судья и председатель,назначен,,лет,5
Пакунова Виктория Гинтасовна,01-003-03-01,судья,назначен,,лет,5
Щерба Юлиана Викторовна,01-003-03-01,судья,назначен,,лет,5
Савчук Владимир Владимирович,01-000-03-01,судья и первый заместитель председателя,назначен,,лет,5
Савчук Владимир Владимирович,01-017-03-01,судья и председатель,освобожден,,,
Вайтехович Наталья Михайловна,07-009-03-01,судья,освобожден,выход в отставку,,
Навроцкий Евгений Игоревич,07-006-03-01,судья,освобожден,истечение срока полномочий,,
Шейко Инна Валерьевна,05-008-03-01,судья,освобожден,истечение срока полномочий,,
Семенов Виталий Сергеевич,07-004-03-01,судья,освобожден,по собственному желанию,,
Ашурко Елена Владимировна,03-018-03-01,судья,освобожден,по собственному желанию,,
Басалыга Татьяна Александровна,07-005-03-01,судья,освобожден,по собственному желанию,,
Белявский Сергей Чеславович,04-000-03-02,судья,освобожден,по собственному желанию,,
Данина Елена Ивановна,02-000-03-02,судья,освобожден,выход в отставку,,
Денисова Вероника Станиславовна,03-000-03-02,судья,освобожден,по собственному желанию,,
Дроздов Александр Викторович,02-000-03-01,судья,освобожден,выход в отставку,,
Дударева Жанна Викторовна,05-020-03-01,судья,освобожден,по собственному желанию,,
Дударчик Елена Владимировна,05-014-03-01,судья и председатель,освобожден,выход в отставку,,
Жуковская Жанна Алексеевна,07-008-03-01,судья,освобожден,выход в отставку,,
Ковальчук Ольга Владимировна,04-011-03-01,судья,освобожден,по собственному желанию,,
Кузьмич Александр Николаевич,07-008-03-01,судья и заместитель председателя,освобожден,по собственному желанию,,
Лебедь Юрий Николаевич,07-009-03-01,судья и председатель,освобожден,выход в отставку,,
Маймусова Ирина Дмитриевна,06-000-03-01,судья,освобожден,выход в отставку,,
Мартынова Светлана Алексеевна,06-000-03-01,судья,освобожден,выход в отставку,,
Морозова Елена Кирилловна,02-017-03-01,судья и председатель,освобожден,выход в отставку,,
Осипенко Елена Михайловна,07-008-03-01,судья,освобожден,по собственному желанию,,
Осипов Владимир Сергеевич,03-000-03-01,судья,освобожден,выход в отставку,,
Прихожко Галина Степановна,01-011-03-01,председатель,освобожден,истечение срока полномочий,,
Прихожко Галина Степановна,01-011-03-01,судья,оставлен в должности,,,
Сигай Александр Алексеевич,03-007-03-01,судья и председатель,совершение проступка, несовместимого с нахождением на государственной службе,,
Сучок Тамара Ивановна,01-000-03-01,судья,освобожден,выход в отставку,,
Сучок Тамара Ивановна,01-000-03-01,судья,исключить,состав президиума,,,
Гущин Антон Иванович,01-000-03-01,председатель,включить,состав президиума,,бессрочно,
Савчук Владимир Владимирович,01-000-03-01,первый заместитель,включить,состав президиума,,бессрочно,
Дроздов Александр Викторович,02-000-03-01,судья,исключить,состав президиума,,,
Давлюдь Евгений Владимирович,02-000-03-01,судья,включить,состав президиума,,бессрочно,





























