ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Верташонок Елена Эдуардовна,02-003-03-01,судья и заместитель председателя,назначен,,бессрочно,
Ильюшонок Ольга Владимировна,02-002-03-03,заместитель председателя,назначен,,бессрочно, 
Хаткевич Юлия Анатольевна,02-014-03-01,судья,назначен,,лет,5
Коваленко Людмила Геннадьевна,02-006-03-01,председатель,назначен,,бессрочно,
Лапко Виталий Олесевич,02-015-03-01,судья,назначен,,лет,5
Прокопчик Ольга Брониславовна,02-005-03-01,председатель,назначен,,бессрочно,
Гречаник Елена Николаевна,01-000-03-02,судья,назначен,,лет,5
Серкова Татьяна Михайловна,01-015-03-01,судья,назначен,,лет,5
Клевжиц Екатерина Фёдоровна,01-006-03-01,судья,назначен,,лет,5
Бобровский Петр Петрович,01-002-03-02,судья,назначен,,бессрочно,
Бобровский Петр Петрович,01-002-03-01,судья и председатель,освобожден,,,
Вакульчик Наталья Ивановна,01-005-03-01,судья,назначен,,лет,5
Калина Святослав Игоревич,01-002-03-01,судья,назначен,,лет,5
Калина Святослав Игоревич,01-002-03-01,судья,освобожден,занимал должность в связи с нахождением в социальном отпуске Жукович Елены Геннадьевны,,
Ковальчук Елена Степановна,01-002-03-01,судья и заместитель председателя,назначен,,лет,5
Назаренко Лариса Ивановна,01-002-03-01,председатель,назначен,,бессрочно,
Назаренко Лариса Ивановна,01-002-03-01,заместитель председателя,освобожден,,,
Смирнова Ольга Кононовна,01-014-03-01,председатель,назначен,,бессрочно,
Наумович Татьяна Ивановна,01-014-03-01,судья,назначен,,лет,5
Наумович Татьяна Ивановна,01-015-03-01,судья,освобожден,,,
Бондаренко Сергей Владимирович,05-002-03-01,судья,освобожден,по собственному желанию,,
Дядичкина Наталья Алексеевна,02-018-03-01,судья,освобожден,по собственному желанию,,
Жолнерчик Любовь Васильевна,07-002-03-01,судья и председатель,освобожден,выход в отставку,,
Казакевич Виталий Григорьевич,04-014-03-01,председатель,освобожден,истечение срока полномочий,,
Казакевич Виталий Григорьевич,04-014-03-01,судья,оставлен в должности судьи,,,
Каропа Сергей Николаевич,03-000-03-01,судья,освобожден,выход в отставку,,
Крайко Валерий Петрович,05-000-03-01,судья и председатель,освобожден,выход в отставку,,
Лучковская Елена Павловна,03-022-03-01,судья,освобожден,по собственному желанию,,
Мелешко Александр Иванович,06-000-03-02,судья,освобожден,по собственному желанию,,
Навитанюк Лариса Ивановна,06-000-03-02,судья,освобожден,выход в отставку,,
Пискунов Виталий Викторович,06-019-03-01,судья и председатель,освобожден,по собственному желанию,,
Поляков Игорь Михайлович,02-014-03-01,судья и заместитель председателя,освобожден,выход в отставку,,
Соловьева Зоя Станиславовна,05-002-03-01,судья,освобожден,выход в отставку,,
Тимошенко Петр Прохорович,01-012-03-01,судья и заместитель председателя,освобожден,выход в отставку,,
Хижняк Елена Иосифовна,04-012-03-01,судья,освобожден,выход в отставку,,
Черношей Галина Анатольевна,03-002-03-01,судья,освобожден,выход в отставку,,
Шаринская Анна Николаевна,05-000-03-02,судья,освобожден,выход в отставку,,
Ященко Алексей Петрович,03-003-03-01,судья,освобожден,по собственному желанию,,
Касперович Эдуард Валерьевич,01-000-03-01,судья,исключить,состав президиума,,
Касперович Эдуард Валерьевич,05-000-03-01,председатель,включить,состав президиума,,бессрочно,
Крайко Валерий Петрович,05-000-03-01,судья и председатель,исключить,состав президиума,,



