ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Барановский Александр Иванович,03-010-03-01,судья и председатель суда,назначен,,бессрочно,
Град Александр Дмитриевич,03-014-03-01,судья,назначен,,лет,5
Мазай Дмитрий Иванович,03-014-03-01,судья и заместитель председателя суда,назначен,,лет,5
Стрельченко Анатолий Николаевич,03-014-03-01,судья и председатель суда,назначен,,бессрочно,
Стрельченко Анатолий Николаевич,03-014-03-01,судья и председатель суда,освобожден,,,
Крупник Екатерина Вячеславовна,03-007-03-01,судья,назначен,,лет,5
Можейко Светлана Юрьевна,03-005-03-01,судья и председатель суда,назначен,,бессрочно,
Одрибец Татьяна Ильинична,03-002-03-01,судья и председатель суда,назначен,,бессрочно,
Сапоненко Людмила Владимировна,03-002-03-01,судья и заместитель председателя суда,назначен,,бессрочно,
Бондарев Сергей Александрович,02-000-03-01,судья и заместитель председателя суда,назначен,,бессрочно,
Фоменко Анатолий Григорьевич,02-000-03-01,судья и первый заместитель председателя суда,назначен,,бессрочно,
Фоменко Анатолий Григорьевич,02-000-03-01,судья и первый заместитель председателя суда,освобожден,,,
Горохова Марина Чеславовна,02-001-03-01,судья и председатель суда,назначен,,бессрочно,
Андрушенко Андрей Анатольевич,02-002-03-03,судья и председатель суда,назначен,,бессрочно,
Морозова Елена Кирилловна,02-017-03-01,судья и председатель суда,назначен,,бессрочно,
Разумович Дмитрий Александрович,02-014-03-01,судья,назначен,,лет,5
Казак Ирина Станиславовна,02-007-03-01,судья и председатель суда,назначен,,бессрочно,
Кот Елена Анатольевна,02-013-03-01,судья,назначен,,лет,5
Реут Наталья Петровна,02-004-03-01,судья,назначен,,лет,5
Табола Оксана Георгиевна,02-022-03-01,судья,назначен,,лет,5
Циклинская Мария Петровна,02-010-03-01,судья и председатель суда,назначен,,лет,5
Циклинская Мария Петровна,02-014-03-01,судья и председатель суда,освобожден,,,
Сенько Руслана Альбертовна,01-000-03-01,судья ,назначен,,лет,5
Сенько Руслана Альбертовна,01-002-03-02,судья ,освобожден,,,
Демьянюк Елена Александровна,01-000-03-02,судья,назначен,,лет,5
Пул Оксана Леонидовна,01-000-03-02,судья,назначен,,лет,5
Свитин Дмитрий Владимирович,01-015-03-01,судья и заместитель председателя суда ,назначен,,лет,5
Денисович Михаил Васильевич,01-021-03-01,судья и председатель суда,назначен,,бессрочно,
Космач Владимир Степанович,01-006-03-01,судья и председатель суда,назначен,,бессрочно,
Новик Виктор Викторович,01-008-03-01,судья и председатель суда,назначен,,бессрочно,
Реутская Елена Михайловна,01-002-03-02,судья,назначен,,лет,5
Филоник Вера Вячеславовна,01-002-03-02,судья,назначен,,лет,5
Абрамович Мария Марьяновна,05-014-03-01,судья,освобожден,выход в отставку,,
Бардович Игорь Михайлович,05-005-03-01,судья и председатель суда,освобожден,выход в отставку,,
Глюза Анатолий Валентинович,03-008-03-01,судья,освобожден,выход в отставку,,
Гучка Владимир Иосифович,05-000-03-01,судья,освобожден,выход в отставку,,
Дудченкова Ирина Николаевна,06-005-03-01,судья,освобожден,выход в отставку,,
Качанова Антонина Васильевна,06-014-03-01,судья,освобожден,выход в отставку,,
Коннова Жанна Львовна,06-000-03-02,судья,освобожден,выход в отставку,,
Красногирь Наталья Спартаковна,05-002-03-02,судья,освобожден,выход в отставку,,
Черепухо Наталья Ивановна,06-003-03-01,судья,освобожден,по собственному желанию,,
Шейна Юлия Викторовна,04-002-03-02,судья,освобожден,истечение срока полномочий,,
