ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Романов Александр Петрович,06-000-03-01,судья и заместитель председателя суда,назначен,,бессрочно,
Войтко Инна Михайловна,05-005-03-01,судья и заместитель председателя суда,назначен,,лет,5
